SetName,Cycle,Time_S,Temperature_°C,X_Displacement_um,Y_Displacement_um,X_Force_mN,Y_Force_mN,X_MeasuredStrain_%,Y_MeasuredStrain_%
Precon1,1-Hold,315.6,23.7,13187,0,603,-5,33.64318332,-7.958992924
Precon1,1-Hold,315.7,23.7,13187,0,604,-7,33.68353081,-7.987250506
Precon1,1-Hold,315.8,23.7,13187,0,605,-8,33.62381778,-7.992970969
Precon1,1-Hold,315.9,23.7,13187,0,604,-9,33.67026639,-7.922168051
Precon1,1-Hold,316,23.7,13187,0,602,-5,33.61558114,-7.985087023
Precon1,1-Hold,316.1,23.7,13187,0,604,-6,33.6363719,-7.992730942
Precon1,1-Hold,316.2,23.7,13187,0,606,-10,33.62415877,-7.910346289
Precon1,1-Hold,316.3,23.7,13187,0,605,-7,33.61356396,-7.989486979
Precon1,1-Hold,316.4,23.7,13187,0,603,-6,33.63991773,-7.968370722
Precon1,1-Hold,316.5,23.7,13187,0,604,-8,33.58997352,-7.960234065
Precon1,1-Hold,316.6,23.7,13187,0,605,-9,33.63598045,-7.917870283
Precon1,1-Hold,316.7,23.7,13187,0,604,-8,33.59187156,-8.016828487
Precon1,1-Hold,316.8,23.7,13187,0,604,-9,33.67198101,-7.996166262
Precon1,1-Hold,316.9,23.7,13187,0,604,-8,33.60073006,-7.977737447
Precon1,1-Hold,317,23.7,13187,0,603,-8,33.62902165,-7.975843175
Precon1,1-Hold,317.1,23.7,13187,0,603,-7,33.55965452,-7.995508978
Precon1,1-Hold,317.2,23.7,13187,0,606,-9,33.69522416,-7.974797928
Precon1,1-Hold,317.3,23.7,13187,0,604,-6,33.61929363,-7.98932888
Precon1,1-Hold,317.4,23.7,13187,0,604,-8,33.61977758,-7.951696161
Precon1,1-Hold,317.5,23.7,13187,0,602,-8,33.59110612,-7.963883202
Precon1,1-Hold,317.6,23.7,13187,0,604,-8,33.72857659,-7.961284892
Precon1,1-Hold,317.7,23.7,13187,0,602,-9,33.65288319,-7.98996106
Precon1,1-Hold,317.8,23.7,13187,0,604,-9,33.63061955,-8.009999535
Precon1,1-Hold,317.9,23.7,13187,0,602,-6,33.62039433,-7.96673836
Precon1,1-Hold,318,23.7,13187,0,603,-8,33.66548398,-7.967072267
Precon1,1-Hold,318.1,23.7,13187,0,606,-8,33.58774646,-7.944205324
Precon1,1-Hold,318.2,23.7,13187,0,605,-9,33.59516502,-7.93081389
Precon1,1-Hold,318.3,23.7,13187,0,604,-5,33.63365941,-7.990083584
Precon1,1-Hold,318.4,23.7,13187,0,604,-6,33.64774896,-7.920757643
Precon1,1-Hold,318.5,23.7,13187,0,603,-9,33.61352886,-7.983257002
Precon1,1-Hold,318.6,23.7,13187,0,604,-8,33.68525488,-7.976390922
Precon1,1-Hold,318.7,23.7,13187,0,604,-7,33.69374276,-7.967235899
Precon1,1-Hold,318.8,23.7,13187,0,602,-9,33.58751207,-7.998661555
Precon1,1-Hold,318.9,23.7,13187,0,603,-8,33.65278449,-7.924721714
Precon1,1-Hold,319,23.7,13187,0,603,-6,33.60592369,-7.98711819
Precon1,1-Hold,319.1,23.7,13187,0,604,-6,33.7017038,-7.963908857
Precon1,1-Hold,319.2,23.7,13187,0,604,-8,33.56873596,-7.983580129
Precon1,1-Hold,319.3,23.7,13187,0,602,-8,33.6428039,-7.991735848
Precon1,1-Hold,319.4,23.7,13187,0,602,-4,33.58985819,-8.052826661
Precon1,1-Hold,319.5,23.7,13187,0,603,-10,33.57503345,-7.997718692
Precon1,1-Hold,319.6,23.7,13187,0,604,-8,33.64823162,-7.933202375
Precon1,1-Hold,319.7,23.7,13187,0,604,-6,33.61011214,-7.955590679
Precon1,1-Hold,319.8,23.7,13187,0,604,-10,33.59237947,-7.956214568
Precon1,1-Hold,319.9,23.7,13187,0,604,-6,33.66909188,-7.95777826
Precon1,1-Hold,320,23.7,13187,0,604,-7,33.57510243,-8.005842608
Precon1,1-Hold,320.1,23.7,13187,0,605,-8,33.62361865,-7.977055839
Precon1,1-Hold,320.2,23.7,13187,0,602,-7,33.56493646,-8.026744622
Precon1,1-Hold,320.3,23.7,13187,0,604,-10,33.67925833,-7.999114342
Precon1,1-Hold,320.4,23.7,13187,0,603,-7,33.62944404,-8.025229678
Precon1,1-Hold,320.5,23.7,13187,0,604,-9,33.64016512,-7.952331661
Precon1,1-Hold,320.6,23.7,13187,0,602,-5,33.64194052,-7.987824372
Precon1,1-Hold,320.7,23.7,13187,0,602,-9,33.60358376,-7.957146346
Precon1,1-Hold,320.8,23.7,13187,0,604,-8,33.71528767,-7.939246507
Precon1,1-Hold,320.9,23.7,13187,0,602,-7,33.63622197,-7.932894313
Precon1,1-Hold,321,23.7,13187,0,603,-6,33.63692826,-7.986760171
Precon1,1-Hold,321.1,23.7,13187,0,603,-6,33.58275136,-7.98558643
Precon1,1-Hold,321.2,23.7,13187,0,603,-8,33.69412906,-7.939096312
Precon1,1-Hold,321.3,23.7,13187,0,604,-8,33.62747931,-7.950002325
Precon1,1-Hold,321.4,23.7,13187,0,602,-8,33.63024604,-8.00700215
Precon1,1-Hold,321.5,23.7,13187,0,601,-5,33.62178548,-7.959626336
Precon1,1-Hold,321.6,23.7,13187,0,603,-8,33.58256759,-7.901641152
Precon1,1-Hold,321.7,23.7,13187,0,604,-10,33.5827172,-7.907804263
Precon1,1-Hold,321.8,23.7,13187,0,602,-6,33.68849378,-7.955190463
Precon1,1-Hold,321.9,23.7,13187,0,604,-9,33.58960309,-7.917985302
Precon1,1-Hold,322,23.7,13187,0,602,-7,33.62673463,-7.957159777
Precon1,1-Hold,322.1,23.7,13187,0,602,-9,33.55944799,-8.001029311
Precon1,1-Hold,322.2,23.7,13187,0,602,-6,33.61299023,-7.949850159
Precon1,1-Hold,322.3,23.7,13187,0,602,-8,33.61342376,-7.982812904
Precon1,1-Hold,322.4,23.7,13187,0,601,-5,33.64956855,-7.948442542
Precon1,1-Hold,322.5,23.7,13187,0,603,-6,33.6190127,-7.967163191
Precon1,1-Hold,322.6,23.7,13187,0,603,-7,33.60628451,-7.899862357
Precon1,1-Hold,322.7,23.7,13187,0,601,-6,33.66476916,-7.963600177
Precon1,1-Hold,322.8,23.7,13187,0,604,-7,33.59635909,-7.946888738
Precon1,1-Hold,322.9,23.7,13187,0,602,-8,33.58848818,-8.025401842
Precon1,1-Hold,323,23.7,13187,0,604,-8,33.60602362,-7.936876683
Precon1,1-Hold,323.1,23.7,13187,0,602,-7,33.6228634,-7.951423494
Precon1,1-Hold,323.2,23.7,13187,0,604,-8,33.61597153,-7.941598542
Precon1,1-Hold,323.3,23.7,13187,0,602,-9,33.60774667,-7.93334021
Precon1,1-Hold,323.4,23.7,13187,0,602,-6,33.6264175,-7.953418405
Precon1,1-Hold,323.5,23.7,13187,0,604,-9,33.63081251,-7.910462099
Precon1,1-Hold,323.6,23.7,13187,0,604,-8,33.59011696,-7.930492381
Precon1,1-Hold,323.7,23.7,13187,0,602,-5,33.62997239,-7.962686242
Precon1,1-Hold,323.8,23.7,13187,0,604,-7,33.62653946,-7.998950914
Precon1,1-Hold,323.9,23.7,13187,0,602,-10,33.59790021,-7.953739604
Precon1,1-Hold,324,23.7,13187,0,603,-5,33.65125511,-7.958931386
Precon1,1-Hold,324.1,23.7,13187,0,604,-8,33.64859494,-7.982885463
Precon1,1-Hold,324.2,23.7,13187,0,601,-6,33.57977433,-7.977746903
Precon1,1-Hold,324.3,23.7,13187,0,602,-8,33.60875673,-7.928201387
Precon1,1-Hold,324.4,23.7,13187,0,603,-8,33.66364076,-7.939918871
Precon1,1-Hold,324.5,23.7,13187,0,603,-8,33.58466771,-7.946607429
Precon1,1-Hold,324.6,23.7,13187,0,604,-6,33.56436244,-8.000843425
Precon1,1-Hold,324.7,23.7,13187,0,601,-6,33.56098895,-7.91201926
Precon1,1-Hold,324.8,23.7,13187,0,604,-9,33.62242863,-7.989938593
Precon1,1-Hold,324.9,23.7,13187,0,605,-9,33.54095996,-8.032076541
Precon1,1-Hold,325,23.7,13187,0,602,-5,33.61048923,-7.976612777
Precon1,1-Hold,325.1,23.7,13187,0,601,-7,33.6445881,-7.928551648
Precon1,1-Hold,325.2,23.7,13187,0,603,-10,33.66427434,-7.916346365
Precon1,1-Hold,325.3,23.7,13187,0,601,-6,33.66655854,-7.960150944
Precon1,1-Hold,325.4,23.7,13187,0,604,-10,33.63448103,-7.957483249
Precon1,1-Hold,325.5,23.7,13187,0,604,-5,33.61243878,-7.953482384
Precon1,1-Hold,325.6,23.7,13187,0,602,-9,33.59724685,-7.915097102
Precon1,1-Hold,325.7,23.7,13187,0,602,-6,33.64851297,-7.965219848
Precon1,1-Hold,325.8,23.7,13187,0,604,-10,33.58401563,-8.00318876
Precon1,1-Hold,325.9,23.7,13187,0,602,-5,33.6049423,-7.994136943
Precon1,1-Hold,326,23.7,13187,0,603,-9,33.69950045,-7.932888847
Precon1,1-Hold,326.1,23.7,13187,0,603,-8,33.6018702,-7.933789369
Precon1,1-Hold,326.2,23.7,13187,0,602,-9,33.64669329,-7.994325919
Precon1,1-Hold,326.3,23.7,13187,0,602,-8,33.55452314,-7.961261399
Precon1,1-Hold,326.4,23.7,13187,0,601,-7,33.63313538,-7.947065603
Precon1,1-Hold,326.5,23.7,13187,0,604,-9,33.61543018,-7.99159184
Precon1,1-Hold,326.6,23.7,13187,0,605,-10,33.62825763,-8.008818408
Precon1,1-Hold,326.7,23.7,13187,0,602,-7,33.60950441,-7.944444655
Precon1,1-Hold,326.8,23.7,13187,0,605,-8,33.67326394,-7.902502329
Precon1,1-Hold,326.9,23.7,13187,0,602,-7,33.64187868,-8.00989095
Precon1,1-Hold,327,23.7,13187,0,602,-9,33.55092365,-7.988748137
Precon1,1-Hold,327.1,23.7,13187,0,601,-5,33.63685723,-7.961460027
Precon1,1-Hold,327.2,23.7,13187,0,602,-8,33.6234494,-7.973850229
Precon1,1-Hold,327.3,23.7,13187,0,601,-4,33.65936068,-7.935328778
Precon1,1-Hold,327.4,23.7,13187,0,603,-7,33.64165547,-7.995660712
Precon1,1-Hold,327.5,23.7,13187,0,602,-6,33.63294659,-7.921352127
Precon1,1-Hold,327.6,23.7,13187,0,602,-7,33.60380846,-7.947865671
Precon1,1-Hold,327.7,23.7,13187,0,602,-6,33.65233584,-7.956429509
Precon1,1-Hold,327.8,23.7,13187,0,602,-8,33.61272005,-7.966396109
Precon1,1-Hold,327.9,23.7,13187,0,604,-9,33.62417692,-7.988072134
Precon1,1-Hold,328,23.7,13187,0,604,-6,33.65560147,-7.940055381
Precon1,1-Hold,328.1,23.7,13187,0,603,-10,33.60839804,-7.921055772
Precon1,1-Hold,328.2,23.7,13187,0,603,-5,33.65550079,-7.939274442
Precon1,1-Hold,328.3,23.7,13187,0,601,-10,33.64780717,-7.945501237
Precon1,1-Hold,328.4,23.7,13187,0,602,-9,33.59206449,-7.98593499
Precon1,1-Hold,328.5,23.7,13187,0,602,-10,33.61485438,-7.996878146
Precon1,1-Hold,328.6,23.7,13187,0,600,-3,33.66441443,-7.953517115
Precon1,1-Hold,328.7,23.7,13187,0,602,-8,33.6281836,-7.964360158
Precon1,1-Hold,328.8,23.7,13187,0,604,-6,33.59663582,-7.91317522
Precon1,1-Hold,328.9,23.7,13187,0,603,-5,33.64156125,-7.991416065
Precon1,1-Hold,329,23.7,13187,0,602,-7,33.67690869,-8.02126563
Precon1,1-Hold,329.1,23.7,13187,0,602,-6,33.64274965,-7.897358084
Precon1,1-Hold,329.2,23.7,13187,0,602,-7,33.62930147,-8.011326098
Precon1,1-Hold,329.3,23.7,13187,0,602,-8,33.71690608,-7.942651303
Precon1,1-Hold,329.4,23.7,13187,0,603,-7,33.59566144,-7.990683703
Precon1,1-Hold,329.5,23.7,13187,0,602,-6,33.69218079,-7.943982113
Precon1,1-Hold,329.6,23.7,13187,0,601,-8,33.57673469,-7.948191995
Precon1,1-Hold,329.7,23.7,13187,0,601,-8,33.64455688,-7.949076368
Precon1,1-Hold,329.8,23.7,13187,0,604,-11,33.66885372,-7.959899683
Precon1,1-Hold,329.9,23.7,13187,0,602,-7,33.66617896,-7.883982265
Precon1,1-Hold,330,23.7,13187,0,601,-7,33.64669926,-7.941240695
Precon1,1-Hold,330.1,23.7,13187,0,602,-8,33.56939056,-8.016249418
Precon1,1-Hold,330.2,23.7,13187,0,604,-8,33.67038579,-7.960660279
Precon1,1-Hold,330.3,23.7,13187,0,601,-6,33.66520313,-7.975759261
Precon1,1-Hold,330.4,23.7,13187,0,603,-6,33.63243147,-7.977267737
Precon1,1-Hold,330.5,23.7,13187,0,602,-9,33.62132424,-7.99046044
Precon1,1-Hold,330.6,23.7,13187,0,601,-6,33.63553554,-8.012280787
Precon1,1-Hold,330.7,23.7,13187,0,602,-9,33.61489133,-7.999762452
Precon1,1-Hold,330.8,23.7,13187,0,604,-8,33.5850129,-7.99069185
Precon1,1-Hold,330.9,23.7,13187,0,601,-8,33.59666581,-7.964299229
Precon1,1-Hold,331,23.7,13187,0,603,-8,33.61671753,-7.948848242
Precon1,1-Hold,331.1,23.7,13187,0,601,-8,33.62355625,-7.92660934
Precon1,1-Hold,331.2,23.7,13187,0,600,-7,33.65359803,-8.001146683
Precon1,1-Hold,331.3,23.7,13187,0,602,-7,33.61621574,-8.016582623
Precon1,1-Hold,331.4,23.7,13187,0,600,-7,33.60735125,-7.959104198
Precon1,1-Hold,331.5,23.7,13187,0,602,-6,33.62756145,-7.986383394
Precon1,1-Hold,331.6,23.7,13187,0,601,-7,33.58994321,-7.965773741
Precon1,1-Hold,331.7,23.7,13187,0,601,-8,33.58417927,-7.937555747
Precon1,1-Hold,331.8,23.7,13187,0,601,-7,33.65041785,-7.998038216
Precon1,1-Hold,331.9,23.7,13187,0,601,-7,33.63050578,-7.951819183
Precon1,1-Hold,332,23.7,13187,0,600,-6,33.56339171,-7.952321737
Precon1,1-Hold,332.1,23.7,13187,0,601,-8,33.58274821,-8.002867393
Precon1,1-Hold,332.2,23.7,13187,0,600,-3,33.6034504,-7.996880043
Precon1,1-Hold,332.3,23.7,13187,0,600,-7,33.67066975,-7.950150314
Precon1,1-Hold,332.4,23.7,13187,0,602,-8,33.60023467,-8.007809144
Precon1,1-Hold,332.5,23.7,13187,0,602,-6,33.58893776,-7.95625973
Precon1,1-Hold,332.6,23.7,13187,0,602,-7,33.63671103,-7.929480176
Precon1,1-Hold,332.7,23.7,13187,0,606,-9,33.67279339,-7.984250569
Precon1,1-Hold,332.8,23.7,13187,0,600,-6,33.60815629,-7.916970357
Precon1,1-Hold,332.9,23.7,13187,0,603,-9,33.61440013,-8.030597872
Precon1,1-Hold,333,23.7,13187,0,602,-8,33.64418107,-8.020674929
Precon1,1-Hold,333.1,23.7,13187,0,604,-7,33.64889542,-7.952440376
Precon1,1-Hold,333.2,23.7,13187,0,605,-8,33.56908353,-7.975409891
Precon1,1-Hold,333.3,23.7,13187,0,602,-8,33.60954499,-8.036857469
Precon1,1-Hold,333.4,23.7,13187,0,602,-5,33.66274145,-8.011415544
Precon1,1-Hold,333.5,23.7,13187,0,602,-8,33.62618876,-7.938019079
Precon1,1-Hold,333.6,23.7,13187,0,599,-8,33.71371657,-7.942536377
Precon1,1-Hold,333.7,23.7,13187,0,601,-7,33.53578075,-8.004089892
Precon1,1-Hold,333.8,23.7,13187,0,601,-9,33.62470413,-8.025463908
Precon1,1-Hold,333.9,23.7,13187,0,601,-9,33.56599326,-8.015144359
Precon1,1-Hold,334,23.7,13187,0,601,-7,33.5946107,-8.022401721
Precon1,1-Hold,334.1,23.7,13187,0,601,-5,33.58226716,-7.969457712
Precon1,1-Hold,334.2,23.7,13187,0,601,-8,33.70671894,-7.993773953
Precon1,1-Hold,334.3,23.7,13187,0,604,-10,33.64180893,-7.971828174
Precon1,1-Hold,334.4,23.7,13187,0,601,-9,33.60266238,-7.963095629
Precon1,1-Hold,334.5,23.7,13187,0,603,-6,33.61990997,-7.982250098
Precon1,1-Hold,334.6,23.7,13187,0,602,-9,33.6973631,-7.996374496
Precon1,1-Hold,334.7,23.7,13187,0,601,-6,33.66143531,-7.977176004
Precon1,1-Hold,334.8,23.7,13187,0,600,-6,33.59761034,-7.918892102
Precon1,1-Hold,334.9,23.7,13187,0,600,-8,33.63521529,-7.877579127
Precon1,1-Hold,335,23.7,13187,0,601,-9,33.56758722,-7.973141815
Precon1,1-Hold,335.1,23.7,13187,0,605,-8,33.59932954,-7.978602428
Precon1,1-Hold,335.2,23.7,13187,0,600,-6,33.63123786,-7.972198176
Precon1,1-Hold,335.3,23.7,13187,0,600,-8,33.57800886,-7.936892644
Precon1,1-Hold,335.4,23.7,13187,0,601,-8,33.64406996,-7.911942733
Precon1,1-Hold,335.5,23.7,13187,0,601,-8,33.6151127,-7.975756915
Precon1,1-Hold,335.6,23.7,13187,0,601,-8,33.66736824,-7.986661042
Precon1,1-Hold,335.7,23.7,13187,0,601,-9,33.61750907,-7.897132622
Precon1,1-Hold,335.8,23.7,13187,0,600,-8,33.57876043,-8.030009321
Precon1,1-Hold,335.9,23.7,13187,0,601,-7,33.58587069,-7.942898197
Precon1,1-Hold,336,23.7,13187,0,601,-9,33.60367928,-7.951302791
Precon1,1-Hold,336.1,23.7,13187,0,601,-7,33.64922055,-7.978999956
Precon1,1-Hold,336.2,23.7,13187,0,603,-10,33.59269109,-7.967797184
Precon1,1-Hold,336.3,23.7,13187,0,600,-6,33.63701556,-7.945285689
Precon1,1-Hold,336.4,23.7,13187,0,601,-7,33.68104005,-7.94956831
Precon1,1-Hold,336.5,23.7,13187,0,602,-10,33.57406067,-7.953036112
Precon1,1-Hold,336.6,23.7,13187,0,600,-6,33.52715681,-7.949249851
Precon1,1-Hold,336.7,23.7,13187,0,601,-4,33.61602829,-7.9500022
Precon1,1-Hold,336.8,23.7,13187,0,601,-6,33.58253544,-8.015907526
Precon1,1-Hold,336.9,23.7,13187,0,602,-7,33.66957703,-8.016749348
Precon1,1-Hold,337,23.7,13187,0,601,-6,33.60319872,-7.959899349
Precon1,1-Hold,337.1,23.7,13187,0,600,-7,33.65011227,-8.016255575
Precon1,1-Hold,337.2,23.7,13187,0,601,-6,33.65582662,-7.943794095
Precon1,1-Hold,337.3,23.7,13187,0,601,-7,33.62938043,-7.982957793
Precon1,1-Hold,337.4,23.7,13187,0,601,-8,33.61714039,-7.948688453
Precon1,1-Hold,337.5,23.7,13187,0,602,-8,33.74909232,-7.978303335
Precon1,1-Hold,337.6,23.7,13187,0,603,-9,33.58184057,-8.014384305
Precon1,1-Hold,337.7,23.7,13187,0,600,-7,33.61954992,-7.966636761
Precon1,1-Hold,337.8,23.7,13187,0,601,-7,33.59689285,-7.968016464
Precon1,1-Hold,337.9,23.7,13187,0,602,-8,33.63182544,-7.985408918
Precon1,1-Hold,338,23.7,13187,0,600,-8,33.61870441,-7.97341644
Precon1,1-Hold,338.1,23.7,13187,0,601,-7,33.57840362,-7.977292612
Precon1,1-Hold,338.2,23.7,13187,0,601,-10,33.59563321,-7.975502427
Precon1,1-Hold,338.3,23.7,13187,0,601,-8,33.64628989,-8.007227996
Precon1,1-Hold,338.4,23.7,13187,0,600,-8,33.61900254,-7.988798594
Precon1,1-Hold,338.5,23.7,13187,0,602,-8,33.64839333,-7.982329037
Precon1,1-Hold,338.6,23.7,13187,0,601,-12,33.59595154,-7.949085431
Precon1,1-Hold,338.7,23.7,13187,0,600,-7,33.53744581,-7.994370665
Precon1,1-Hold,338.8,23.7,13187,0,600,-8,33.58444604,-7.993844041
Precon1,1-Hold,338.9,23.7,13187,0,600,-11,33.60895313,-7.9478797
Precon1,1-Hold,339,23.7,13187,0,600,-8,33.63789904,-7.965090574
Precon1,1-Hold,339.1,23.7,13187,0,600,-6,33.64721168,-8.000783742
Precon1,1-Hold,339.2,23.7,13187,0,601,-8,33.70255936,-7.897625766
Precon1,1-Hold,339.3,23.7,13187,0,600,-6,33.61094557,-7.998271167
Precon1,1-Hold,339.4,23.7,13187,0,599,-6,33.6676749,-7.916171141
Precon1,1-Hold,339.5,23.7,13187,0,602,-6,33.6563239,-7.969532221
Precon1,1-Hold,339.6,23.7,13187,0,600,-7,33.59056499,-7.9515657
Precon1,1-Hold,339.7,23.7,13187,0,601,-8,33.61626293,-7.950875385
Precon1,1-Hold,339.8,23.7,13187,0,601,-7,33.63100515,-7.926677246
Precon1,1-Hold,339.9,23.7,13187,0,599,-7,33.59527832,-7.991801334
Precon1,1-Hold,340,23.7,13187,0,599,-6,33.65123319,-7.940974623
Precon1,1-Hold,340.1,23.7,13187,0,601,-8,33.57192759,-8.034259765
Precon1,1-Hold,340.2,23.7,13187,0,599,-7,33.63236953,-7.910361879
Precon1,1-Hold,340.3,23.7,13187,0,601,-6,33.6141577,-7.945112411
Precon1,1-Hold,340.4,23.7,13187,0,601,-9,33.5774749,-7.967980435
Precon1,1-Hold,340.5,23.7,13187,0,601,-7,33.57458265,-7.946212795
Precon1,1-Hold,340.6,23.7,13187,0,601,-8,33.61163361,-7.974209172
Precon1,1-Hold,340.7,23.7,13187,0,600,-3,33.63205275,-7.937657955
Precon1,1-Hold,340.8,23.7,13187,0,599,-8,33.63360498,-7.934529973
Precon1,1-Hold,340.9,23.7,13187,0,602,-5,33.61799302,-8.01978757
Precon1,1-Hold,341,23.7,13187,0,601,-8,33.61052407,-7.924830258
Precon1,1-Hold,341.1,23.7,13187,0,601,-7,33.64261388,-7.944287738
Precon1,1-Hold,341.2,23.7,13187,0,601,-8,33.64655194,-7.934583895
Precon1,1-Hold,341.3,23.7,13187,0,599,-7,33.60294954,-7.982772248
Precon1,1-Hold,341.4,23.7,13187,0,601,-7,33.68555319,-7.946819649
Precon1,1-Hold,341.5,23.7,13187,0,600,-9,33.6290425,-7.985897454
Precon1,1-Hold,341.6,23.7,13187,0,598,-5,33.6150412,-7.950046516
Precon1,1-Hold,341.7,23.7,13187,0,598,-7,33.68521246,-7.997316541
Precon1,1-Hold,341.8,23.7,13187,0,600,-6,33.606132,-7.896374179
Precon1,1-Hold,341.9,23.7,13187,0,600,-11,33.62570326,-8.00804949
Precon1,1-Hold,342,23.7,13187,0,601,-5,33.69671388,-7.954182629
Precon1,1-Hold,342.1,23.7,13187,0,599,-9,33.61841116,-7.972887824
Precon1,1-Hold,342.2,23.7,13187,0,601,-5,33.66089842,-7.958745191
Precon1,1-Hold,342.3,23.7,13187,0,600,-8,33.61536742,-7.95376771
Precon1,1-Hold,342.4,23.7,13187,0,601,-9,33.67544761,-7.908341737
Precon1,1-Hold,342.5,23.7,13187,0,602,-11,33.62118993,-7.991494574
Precon1,1-Hold,342.6,23.7,13187,0,601,-7,33.72831218,-7.926692102
Precon1,1-Hold,342.7,23.7,13187,0,600,-7,33.62321986,-7.911762805
Precon1,1-Hold,342.8,23.7,13187,0,600,-7,33.63552607,-7.965325831
Precon1,1-Hold,342.9,23.7,13187,0,599,-8,33.59443184,-8.006920485
Precon1,1-Hold,343,23.7,13187,0,600,-7,33.58014971,-7.930171432
Precon1,1-Hold,343.1,23.7,13187,0,600,-5,33.57323211,-7.998333565
Precon1,1-Hold,343.2,23.7,13187,0,601,-7,33.63293641,-7.919010289
Precon1,1-Hold,343.3,23.7,13187,0,598,-7,33.67579382,-7.961539562
Precon1,1-Hold,343.4,23.7,13187,0,601,-8,33.60965315,-7.974011581
Precon1,1-Hold,343.5,23.7,13187,0,601,-8,33.58161434,-7.921098145
Precon1,1-Hold,343.6,23.7,13187,0,600,-6,33.64203845,-7.951598889
Precon1,1-Hold,343.7,23.7,13187,0,601,-7,33.66378831,-7.996095945
Precon1,1-Hold,343.8,23.7,13187,0,602,-10,33.61792602,-7.99550366
Precon1,1-Hold,343.9,23.7,13187,0,601,-9,33.5973501,-7.959164727
Precon1,1-Hold,344,23.7,13187,0,596,-7,33.62404716,-7.955273918
Precon1,1-Hold,344.1,23.7,13187,0,602,-8,33.57628317,-7.962555503
Precon1,1-Hold,344.2,23.7,13187,0,601,-11,33.68373075,-7.962700613
Precon1,1-Hold,344.3,23.7,13187,0,599,-6,33.59153782,-7.978069748
Precon1,1-Hold,344.4,23.7,13187,0,601,-9,33.67200243,-7.95534042
Precon1,1-Hold,344.5,23.7,13187,0,600,-6,33.63562725,-7.877656756
Precon1,1-Hold,344.6,23.7,13187,0,600,-9,33.60635149,-7.978490205
Precon1,1-Hold,344.7,23.7,13187,0,599,-8,33.68947731,-7.988224175
Precon1,1-Hold,344.8,23.7,13187,0,600,-7,33.60130323,-7.979389225
Precon1,1-Hold,344.9,23.7,13187,0,599,-8,33.60893231,-7.900024735
Precon1,1-Hold,345,23.7,13187,0,600,-7,33.62897026,-7.945713636
Precon1,1-Hold,345.1,23.7,13187,0,600,-7,33.60503366,-7.994117916
Precon1,1-Hold,345.2,23.7,13187,0,600,-7,33.58999523,-7.95511347
Precon1,1-Hold,345.3,23.7,13187,0,600,-6,33.63191183,-7.982266467
Precon1,1-Hold,345.4,23.7,13187,0,598,-8,33.68837601,-7.992566373
Precon1,1-Hold,345.5,23.7,13187,0,601,-8,33.58364616,-7.946838003
Precon1,1-Hold,345.6,23.7,13187,0,601,-8,33.62315668,-7.902690242
Precon1,1-Hold,345.7,23.7,13187,0,597,-4,33.58973069,-7.926636143
Precon1,1-Hold,345.8,23.7,13187,0,600,-7,33.63664772,-7.9069008
Precon1,1-Hold,345.9,23.7,13187,0,601,-9,33.64416332,-7.933472896
Precon1,1-Hold,346,23.7,13187,0,602,-9,33.57477108,-7.938392847
Precon1,1-Hold,346.1,23.7,13187,0,600,-7,33.6144391,-7.972276823
Precon1,1-Hold,346.2,23.7,13187,0,599,-8,33.59517506,-7.925960594
Precon1,1-Hold,346.3,23.7,13187,0,601,-10,33.60853547,-7.959825729
Precon1,1-Hold,346.4,23.7,13187,0,601,-8,33.59650596,-7.982127232
Precon1,1-Hold,346.5,23.7,13187,0,601,-8,33.57197381,-7.930612227
Precon1,1-Hold,346.6,23.7,13187,0,602,-12,33.61886215,-8.027496776
Precon1,1-Hold,346.7,23.7,13187,0,599,-5,33.66831298,-7.921479809
Precon1,1-Hold,346.8,23.7,13187,0,600,-9,33.6007723,-7.905732473
Precon1,1-Hold,346.9,23.7,13187,0,598,-8,33.55359295,-7.946137782
Precon1,1-Hold,347,23.7,13187,0,601,-10,33.62050148,-7.975654611
Precon1,1-Hold,347.1,23.7,13187,0,599,-7,33.58587345,-7.914947554
Precon1,1-Hold,347.2,23.7,13187,0,599,-8,33.62317232,-7.93811024
Precon1,1-Hold,347.3,23.7,13187,0,599,-9,33.64758265,-7.934566257
Precon1,1-Hold,347.4,23.7,13187,0,602,-10,33.63780031,-7.973630349
Precon1,1-Hold,347.5,23.7,13187,0,601,-6,33.63754408,-7.913109987
Precon1,1-Hold,347.6,23.7,13187,0,599,-6,33.59837896,-7.950176696
Precon1,1-Hold,347.7,23.7,13187,0,599,-10,33.4909693,-7.965837131
Precon1,1-Hold,347.8,23.7,13187,0,600,-8,33.57088834,-7.978298044
Precon1,1-Hold,347.9,23.7,13187,0,602,-9,33.59183291,-7.953025617
Precon1,1-Hold,348,23.7,13187,0,600,-4,33.56720331,-7.951071781
Precon1,1-Hold,348.1,23.7,13187,0,599,-6,33.63529035,-7.947782673
Precon1,1-Hold,348.2,23.7,13187,0,599,-5,33.5851394,-7.937873654
Precon1,1-Hold,348.3,23.7,13187,0,601,-9,33.66170949,-7.959747831
Precon1,1-Hold,348.4,23.7,13187,0,599,-10,33.52781394,-7.932359708
Precon1,1-Hold,348.5,23.7,13187,0,602,-7,33.70064744,-7.922326156
Precon1,1-Hold,348.6,23.7,13187,0,598,-8,33.62668552,-8.017596678
Precon1,1-Hold,348.7,23.7,13187,0,600,-8,33.60263469,-7.95867869
